Date,Open,High,Low,Close
2011-09-28 16:15,662.21,662.21,662.21,662.21
2011-09-28 16:00,662.21,662.21,662.21,662.21
2011-09-28 15:45,663.35,663.35,660.92,662
2011-09-28 15:30,664.16,665.09,661.75,663.48
2011-09-28 15:15,668.11,668.11,664.01,664.24
2011-09-28 15:00,665.98,669.01,665.98,667.85
2011-09-28 14:45,667.46,667.66,665.81,666.34
2011-09-28 14:30,664.69,667.86,664.18,667.78
2011-09-28 14:15,664.68,665.04,664.21,664.76
2011-09-28 14:00,664.26,664.91,663.08,664.66
2011-09-28 13:45,667.11,667.13,664.41,664.6
2011-09-28 13:30,667.21,667.21,666.09,667.05
2011-09-28 13:15,668.33,669.07,667.07,667.41
2011-09-28 13:00,670.88,671.21,668.3,668.3
2011-09-28 12:45,670.65,671.44,670.18,671.12
2011-09-28 12:30,671.56,671.61,670.33,670.55
2011-09-28 12:15,670.22,672.15,670.15,671.59
2011-09-28 12:00,673.43,673.63,670.56,671.14
2011-09-28 11:45,674.34,674.62,673.24,673.45
2011-09-28 11:30,672.12,674.62,670.65,673.84
2011-09-28 11:15,672.65,672.9,670.97,672.02
2011-09-28 11:00,672.12,673.22,670.71,672.39
2011-09-28 10:45,672.94,674.59,672.2,672.2
2011-09-28 10:30,673.2,673.44,670.62,672.74
2011-09-28 10:15,674.02,674.41,671.23,673.09
2011-09-28 10:00,676.29,676.29,671.55,673.74
2011-09-28 9:45,676.58,676.72,675.81,676.52
2011-09-28 9:30,676.1,678.37,675.28,676.14
2011-09-27 16:15,675.48,675.48,675.48,675.48
2011-09-27 16:00,675.48,675.48,675.48,675.48
2011-09-27 15:45,676.07,676.07,673.17,675.73
2011-09-27 15:30,676.12,677.69,675.45,676.16
2011-09-27 15:15,679.36,679.76,675.69,676.65
2011-09-27 15:00,680.77,681.08,679.05,679.23
2011-09-27 14:45,680.68,681.78,680.54,680.8
2011-09-27 14:30,682.88,683.38,680.68,680.71
2011-09-27 14:15,684.48,684.87,682.99,682.99
2011-09-27 14:00,684.23,684.44,683.35,684.43
2011-09-27 13:45,684.02,685.12,684,684.25
2011-09-27 13:30,683.72,684.03,682.91,683.83
2011-09-27 13:15,684.04,684.58,683.34,683.61
2011-09-27 13:00,684.24,684.44,683.52,684.04
2011-09-27 12:45,683.56,685.26,683.56,684.29
2011-09-27 12:30,684.18,684.18,682.86,683.45
2011-09-27 12:15,686.56,686.6,684.04,684.14
2011-09-27 12:00,685.95,686.81,684.93,686.43
2011-09-27 11:45,686.23,686.67,684.77,686.05
2011-09-27 11:30,689,689.08,686.41,686.41
2011-09-27 11:15,689.09,689.61,688.66,688.81
2011-09-27 11:00,689.46,690.15,688.56,689.1
2011-09-27 10:45,688.11,689.6,687.93,689.53
2011-09-27 10:30,688.44,688.89,687,688.08
2011-09-27 10:15,688.15,689.22,687.32,688.68
2011-09-27 10:00,689.91,690.49,686.8,688.14
2011-09-27 9:45,685.27,690.04,685.03,690.04
2011-09-27 9:30,670.57,685.93,670.57,685.28
2011-09-26 16:15,670.57,670.57,670.57,670.57
2011-09-26 16:00,670.57,670.57,670.57,670.57
2011-09-26 15:45,667.05,669.08,666.91,668.53
2011-09-26 15:30,663.88,666.93,662.17,666.93
2011-09-26 15:15,661.26,664.14,661.16,663.98
2011-09-26 15:00,658.41,661.24,658.41,661.24
2011-09-26 14:45,658.39,659.13,657.85,658.45
2011-09-26 14:30,655.78,658.4,655.35,658.35
2011-09-26 14:15,655.8,656.18,655.11,655.69
2011-09-26 14:00,655.1,656.61,654.52,655.8
2011-09-26 13:45,653.86,654.79,652.84,654.79
2011-09-26 13:30,653.4,654.24,652.55,653.61
2011-09-26 13:15,653.35,654.42,652.92,653.5
2011-09-26 13:00,655.5,655.5,653.31,653.31
2011-09-26 12:45,656.44,656.44,654.89,655.57
2011-09-26 12:30,658.04,658.37,656.54,656.54
2011-09-26 12:15,656.3,658.18,656.06,657.87
2011-09-26 12:00,656.85,657.25,655.85,656.36
2011-09-26 11:45,656.94,657.08,655.52,656.74
2011-09-26 11:30,655.08,656.76,654.18,656.76
2011-09-26 11:15,651.49,655.44,651.49,655.15
2011-09-26 11:00,648.92,652,648.08,651.53
2011-09-26 10:45,648.06,649.26,646.03,648.57
2011-09-26 10:30,648.23,648.37,645.36,648.27
2011-09-26 10:15,644.23,649.54,643.33,648.36
2011-09-26 10:00,650.71,650.82,644.03,644.69
2011-09-26 9:45,655.17,655.99,650.06,650.06
2011-09-26 9:30,653.3,657.83,653.3,654.94
2011-09-23 16:15,653.3,653.3,653.3,653.3
2011-09-23 16:00,653.3,653.3,653.3,653.3
2011-09-23 15:45,653.13,653.84,651.66,653.14
2011-09-23 15:30,653.13,654.59,652.65,653.29
2011-09-23 15:15,652.42,653.09,652,653.09
2011-09-23 15:00,651.28,652.61,651.28,652.32
2011-09-23 14:45,651.65,652.31,650.55,650.86
2011-09-23 14:30,650.31,651.76,650.31,651.41
2011-09-23 14:15,651.72,652.45,649.82,650.25
2011-09-23 14:00,652.99,653.86,651.83,651.83
2011-09-23 13:45,651.44,653.05,651.34,652.95
2011-09-23 13:30,649.45,651.29,649.45,651.29
2011-09-23 13:15,650.13,650.24,648.92,649.5
2011-09-23 13:00,652.49,652.75,650,650
2011-09-23 12:45,651.37,653.82,651.24,652.27
2011-09-23 12:30,653.13,653.32,651.3,651.41
2011-09-23 12:15,653.4,653.95,653.02,653.09
2011-09-23 12:00,653.13,653.8,652.77,653.41
2011-09-23 11:45,652.16,653.19,651.78,653.19
2011-09-23 11:30,654.97,654.97,652.18,652.18
2011-09-23 11:15,653.16,655.58,653.02,655
2011-09-23 11:00,651.55,653.69,651.02,653.33
2011-09-23 10:45,650.33,652.6,650.33,651.63
2011-09-23 10:30,650,650.61,649.13,649.94
2011-09-23 10:15,650.82,651.39,649.28,649.89
2011-09-23 10:00,652.14,653.77,649.8,650.28
2011-09-23 9:45,648.72,654.57,648.72,651.9
2011-09-23 9:30,656.92,656.92,644.89,648.28
2011-09-22 16:15,656.92,656.92,656.92,656.92
2011-09-22 16:00,656.92,656.92,656.92,656.92
2011-09-22 15:45,651.53,656.8,651.14,656.8
2011-09-22 15:30,648.47,651.97,648.32,651.53
2011-09-22 15:15,650.11,650.61,647.86,648.52
2011-09-22 15:00,650.62,650.69,649.19,650.28
2011-09-22 14:45,652.58,653.47,650.78,650.86
2011-09-22 14:30,653.64,654.07,650.85,652.61
2011-09-22 14:15,650.83,654.08,650.31,653.63
2011-09-22 14:00,651.19,651.41,650.2,650.91
2011-09-22 13:45,653.9,653.9,651.14,651.14
2011-09-22 13:30,654.41,654.91,653.42,653.92
2011-09-22 13:15,656.07,656.07,654.14,654.43
2011-09-22 13:00,656.86,657.23,655.67,656.3
2011-09-22 12:45,655.5,656.86,655.09,656.67
2011-09-22 12:30,654.61,656.06,654.51,655.6
2011-09-22 12:15,653.9,654.82,653.28,654.73
2011-09-22 12:00,655.86,655.95,653.96,653.96
2011-09-22 11:45,656.38,656.61,655.84,655.93
2011-09-22 11:30,655.49,656.37,655.28,656.32
2011-09-22 11:15,654.45,655.87,654.22,655.42
2011-09-22 11:00,655.57,656.07,654.48,654.53
2011-09-22 10:45,657.07,657.18,655.6,655.63
2011-09-22 10:30,653.77,656.65,653.47,656.65
2011-09-22 10:15,651.13,655.73,651.08,654
2011-09-22 10:00,653.43,653.79,650.84,651.49
2011-09-22 9:45,657.91,657.91,652.45,653.39
2011-09-22 9:30,677.79,677.79,657.96,657.96
2011-09-21 16:15,677.79,677.79,677.79,677.79
2011-09-21 16:00,677.79,677.79,677.79,677.79
2011-09-21 15:45,682.28,682.7,677.47,677.47
2011-09-21 15:30,687.79,687.87,682.26,682.6
2011-09-21 15:15,689.89,690.04,686.62,687.43
2011-09-21 15:00,688.44,690.6,688.44,689.94
2011-09-21 14:45,686.54,688.94,686.54,688.94
2011-09-21 14:30,690.4,690.88,685.78,686.47
2011-09-21 14:15,690.89,691.72,688.73,690.68
2011-09-21 14:00,690.45,690.89,690,690.89
2011-09-21 13:45,691.02,691.12,690.22,690.47
2011-09-21 13:30,692.23,692.43,691.05,691.05
2011-09-21 13:15,692.07,692.48,691.78,692.25
2011-09-21 13:00,691.26,692.55,691.26,692.06
2011-09-21 12:45,692.31,692.77,690.74,691.32
2011-09-21 12:30,690.9,692.84,690.9,692.84
2011-09-21 12:15,691.65,692.48,690.34,690.88
2011-09-21 12:00,692.96,693.3,691.57,691.57
2011-09-21 11:45,692.38,693.52,692.38,692.9
2011-09-21 11:30,691,692.42,691,692.31
2011-09-21 11:15,689.95,690.91,689.2,690.88
2011-09-21 11:00,689.29,690.87,689.29,690.05
2011-09-21 10:45,689.32,689.38,687.97,689.22
2011-09-21 10:30,690.25,690.25,688.28,689.19
2011-09-21 10:15,692.42,692.42,689.48,689.57
2011-09-21 10:00,695,695,692.56,692.58
2011-09-21 9:45,692.96,694.33,692.62,694.33
2011-09-21 9:30,693.04,694.05,691.63,692.47
2011-09-20 16:15,693.02,693.02,693.02,693.02
2011-09-20 16:00,693.02,693.02,693.02,693.02
2011-09-20 15:45,693.08,694.14,692.8,693.59
2011-09-20 15:30,693.2,694.07,693.05,693.2
2011-09-20 15:15,694.83,694.92,693.4,693.4
2011-09-20 15:00,695.56,696.55,694.6,694.92
2011-09-20 14:45,695.88,696.19,695.25,695.63
2011-09-20 14:30,697.39,697.62,695.86,695.94
2011-09-20 14:15,697.4,697.69,697.08,697.24
2011-09-20 14:00,697.22,697.72,696.6,697.53
2011-09-20 13:45,697.33,697.35,696.82,697.21
2011-09-20 13:30,698.18,698.79,697.41,697.59
2011-09-20 13:15,699.22,699.34,698.24,698.28
2011-09-20 13:00,699.62,699.81,698.91,699.2
2011-09-20 12:45,698.67,699.65,698.24,699.29
2011-09-20 12:30,700.1,700.12,698.42,698.72
2011-09-20 12:15,700.98,701.38,700.14,700.14
2011-09-20 12:00,702.41,702.41,700.69,700.98
2011-09-20 11:45,701.2,702.89,701.2,702.43
2011-09-20 11:30,701.68,701.75,700.85,701.11
2011-09-20 11:15,701.63,701.73,700.36,701.61
2011-09-20 11:00,700.7,701.5,700.7,701.32
2011-09-20 10:45,701.19,701.19,699.42,700.64
2011-09-20 10:30,698.72,701.49,697.8,701.06
2011-09-20 10:15,696.83,698.79,696.36,698.64
2011-09-20 10:00,695.06,697.61,694.74,696.82
2011-09-20 9:45,692.29,695.09,690.82,695.09
2011-09-20 9:30,691.87,694.24,691.31,692.66
2011-09-19 16:15,691.88,691.88,691.88,691.88
2011-09-19 16:00,691.88,691.88,691.88,691.88
2011-09-19 15:45,694.37,694.41,692.05,692.05
2011-09-19 15:30,692.69,695.02,692.69,694.45
2011-09-19 15:15,690.74,692.55,690.72,692.55
2011-09-19 15:00,690.89,690.94,689.89,690.71
2011-09-19 14:45,691.65,692.01,690.83,690.88
2011-09-19 14:30,690.98,691.95,690.98,691.62
2011-09-19 14:15,691.3,691.84,690.93,690.99
2011-09-19 14:00,690.83,691.6,690.33,691.27
2011-09-19 13:45,690.47,691.14,690.42,690.9
2011-09-19 13:30,689.73,690.47,689.68,690.47
2011-09-19 13:15,688.85,689.91,688.69,689.81
2011-09-19 13:00,689.83,690.07,688.99,689.02
2011-09-19 12:45,689.82,690.04,689.3,689.94
2011-09-19 12:30,689.7,689.99,689.17,689.8
2011-09-19 12:15,690.74,690.93,689.59,689.65
2011-09-19 12:00,690.92,691.83,690.66,690.72
2011-09-19 11:45,690.93,691.62,690.86,690.96
2011-09-19 11:30,690.9,690.92,689.58,690.92
2011-09-19 11:15,691.15,691.51,690.83,690.91
2011-09-19 11:00,690.24,691.03,690.18,691.03
2011-09-19 10:45,690.02,690.68,689.51,690.2
2011-09-19 10:30,689.85,690.71,689.85,690
2011-09-19 10:15,690.2,690.24,688.47,689.75
2011-09-19 10:00,688.54,690.89,688.54,690.57
2011-09-19 9:45,690.91,691.34,688.53,688.53
2011-09-19 9:30,696,696,689.75,690.42
2011-09-16 16:15,696.26,696.26,696.26,696.26
2011-09-16 16:00,696.45,696.45,696.26,696.26
2011-09-16 15:45,699.54,700.18,697.73,698.13
2011-09-16 15:30,699.59,699.6,698.46,699.34
2011-09-16 15:15,700.34,700.41,699.47,699.54
2011-09-16 15:00,701.78,701.78,700.41,700.42
2011-09-16 14:45,701.08,701.95,700.93,701.67
2011-09-16 14:30,700.19,701.54,700.19,701.22
2011-09-16 14:15,700.71,700.86,700.14,700.14
2011-09-16 14:00,701.24,701.58,700.66,700.68
2011-09-16 13:45,700.3,701.7,699.94,701.31
2011-09-16 13:30,702.46,702.46,700.38,700.38
2011-09-16 13:15,702.12,702.69,702.04,702.43
2011-09-16 13:00,703.9,703.9,701.92,702.06
2011-09-16 12:45,703.78,704.5,703.56,704
2011-09-16 12:30,703.51,704.35,703.51,703.73
2011-09-16 12:15,703.75,704.12,703.44,703.7
2011-09-16 12:00,704.16,704.26,703.58,703.71
2011-09-16 11:45,704.71,704.83,703.94,704
2011-09-16 11:30,704.42,704.79,703.28,704.53
2011-09-16 11:15,705.48,705.61,704.16,704.7
2011-09-16 11:00,705.32,705.67,704.73,705.45
2011-09-16 10:45,706.44,706.78,704.17,704.86
2011-09-16 10:30,707.81,708.19,705.89,706.62
2011-09-16 10:15,710.29,710.38,707.53,707.82
2011-09-16 10:00,709.3,710.57,708.41,710.24
2011-09-16 9:45,709.63,710.37,708.94,708.94
2011-09-16 9:30,708.28,709.13,707.34,709.06
2011-09-15 16:15,708.19,708.19,708.19,708.19
2011-09-15 16:00,708.19,708.19,708.19,708.19
2011-09-15 15:45,708.39,708.46,706.39,708.13
2011-09-15 15:30,706.15,708.33,706.12,708.32
2011-09-15 15:15,707.46,707.46,706.01,706.15
2011-09-15 15:00,706.95,707.55,706.88,707.44
2011-09-15 14:45,706.34,707.24,706.22,706.91
2011-09-15 14:30,705.33,706.46,705.33,706.23
2011-09-15 14:15,705.93,706.28,705.11,705.24
2011-09-15 14:00,705.29,706.52,705.29,705.73
2011-09-15 13:45,705.08,705.57,704.68,705.23
2011-09-15 13:30,704.97,705.45,704.58,705.09
2011-09-15 13:15,705.58,705.58,704.97,704.97
2011-09-15 13:00,704.61,705.86,704.38,705.61
2011-09-15 12:45,704.95,704.95,704.2,704.58
2011-09-15 12:30,703.76,704.97,703.67,704.97
2011-09-15 12:15,703.86,704.22,703.53,703.67
2011-09-15 12:00,703.22,704.19,702.95,703.83
2011-09-15 11:45,703.86,704.14,702.88,703.23
2011-09-15 11:30,703.64,703.99,702.84,703.83
2011-09-15 11:15,701.4,703.44,701.15,703.44
2011-09-15 11:00,701.23,702.04,700.33,701.15
2011-09-15 10:45,702.42,703,701.31,701.6
2011-09-15 10:30,704.12,704.12,701.65,702.35
2011-09-15 10:15,705.19,705.19,704.08,704.36
2011-09-15 10:00,704.01,707.28,704.01,705.36
2011-09-15 9:45,703.04,703.89,702.29,703.47
2011-09-15 9:30,699.6,704.72,699.6,702.18
2011-09-14 16:15,699.31,699.31,699.31,699.31
2011-09-14 16:00,699.31,699.31,699.31,699.31
2011-09-14 15:45,701.95,701.97,698.63,698.67
2011-09-14 15:30,704.12,704.52,701.75,701.75
2011-09-14 15:15,704.67,704.67,703.66,704.09
2011-09-14 15:00,703.69,704.61,703.09,704.57
2011-09-14 14:45,702.61,703.64,702.38,703.59
2011-09-14 14:30,699.73,702.85,699.73,702.58
2011-09-14 14:15,698.84,699.93,698.84,699.69
2011-09-14 14:00,698.44,699.49,698.13,698.92
2011-09-14 13:45,698.3,699.42,697.86,698.34
2011-09-14 13:30,697.91,698.54,697.86,698.32
2011-09-14 13:15,698.11,698.11,697.55,697.88
2011-09-14 13:00,696.95,698.29,696.91,698.03
2011-09-14 12:45,696.8,697.27,696.53,696.92
2011-09-14 12:30,696.69,697.18,696.51,696.67
2011-09-14 12:15,696.58,696.73,696.17,696.62
2011-09-14 12:00,697.8,697.8,696.56,696.59
2011-09-14 11:45,695.89,697.49,695.59,697.49
2011-09-14 11:30,696.48,696.74,695.92,695.92
2011-09-14 11:15,696.29,696.58,695.65,696.51
2011-09-14 11:00,695.56,696.9,695.03,696.35
2011-09-14 10:45,694.21,695.8,693.92,695.72
2011-09-14 10:30,693.56,694.73,692.82,693.91
2011-09-14 10:15,695.8,695.8,691.65,692.97
2011-09-14 10:00,696.82,696.82,695.01,695.91
2011-09-14 9:45,697.18,697.86,696.07,696.67
2011-09-14 9:30,694.03,698.13,694.03,696.65
2011-09-13 16:15,694.03,694.03,694.03,694.03
2011-09-13 16:00,694.03,694.03,694.03,694.03
2011-09-13 15:45,695.03,695.43,693.6,693.8
2011-09-13 15:30,694.42,695.42,694.36,694.86
2011-09-13 15:15,694.57,694.57,692.73,694.34
2011-09-13 15:00,694.88,695.52,694.52,694.72
2011-09-13 14:45,696.3,696.38,694.48,694.75
2011-09-13 14:30,696.71,696.82,695.76,696.19
2011-09-13 14:15,694.88,696.71,694.79,696.71
2011-09-13 14:00,695.03,695.31,694.6,694.86
2011-09-13 13:45,694.72,695.6,694.72,694.95
2011-09-13 13:30,694.34,694.71,693.72,694.62
2011-09-13 13:15,694.34,694.4,693.87,694.35
2011-09-13 13:00,693.59,694.37,693.49,694.31
2011-09-13 12:45,692.98,693.76,692.98,693.49
2011-09-13 12:30,692.91,693.61,692.62,692.99
2011-09-13 12:15,692.93,693.14,692.34,692.98
2011-09-13 12:00,692.4,693.2,691.96,693.2
2011-09-13 11:45,695.68,695.79,692.72,692.72
2011-09-13 11:30,694.69,695.57,694.09,695.57
2011-09-13 11:15,695.9,696.22,694.05,694.72
2011-09-13 11:00,695.6,696.19,695.14,695.77
2011-09-13 10:45,693.84,695.68,693.84,695.48
2011-09-13 10:30,694.22,694.56,692.97,693.69
2011-09-13 10:15,695.67,695.67,694.02,694.06
2011-09-13 10:00,693.72,696.58,692.27,695.5
2011-09-13 9:45,691.31,693.51,690.79,693.51
2011-09-13 9:30,692.12,693.6,690.22,691.56
2011-09-12 16:15,691.65,691.65,691.65,691.65
2011-09-12 16:00,691.65,691.65,691.65,691.65
2011-09-12 15:45,690.73,693.47,690.71,692.27
2011-09-12 15:30,688.62,690.52,688.48,690.52
2011-09-12 15:15,685.64,688.46,685.3,688.3
2011-09-12 15:00,686.44,686.65,685.02,685.58
2011-09-12 14:45,689.42,689.42,685.9,686.28
2011-09-12 14:30,688.31,689.75,687.79,689.55
2011-09-12 14:15,685.74,688.05,685.35,688.05
2011-09-12 14:00,689.6,689.6,685.28,685.5
2011-09-12 13:45,689.89,690.41,689.33,689.61
2011-09-12 13:30,691.23,691.3,689.6,689.9
2011-09-12 13:15,691.55,691.9,691.17,691.2
2011-09-12 13:00,691.97,692.98,691.42,691.52
2011-09-12 12:45,691.63,691.99,690.72,691.99
2011-09-12 12:30,694.71,694.71,691.93,691.93
2011-09-12 12:15,694.88,695.19,694.18,694.67
2011-09-12 12:00,695.53,696.04,694.7,694.82
2011-09-12 11:45,697.93,698.07,695.33,695.48
2011-09-12 11:30,697.71,697.87,696.81,697.87
2011-09-12 11:15,697.64,698.29,697.08,697.73
2011-09-12 11:00,696.73,697.65,696.64,697.49
2011-09-12 10:45,697.39,697.85,696.81,696.87
2011-09-12 10:30,698.66,698.96,697.24,697.34
2011-09-12 10:15,699.38,699.65,698.63,698.69
2011-09-12 10:00,700.07,701.15,699.27,699.47
2011-09-12 9:45,698.09,700.28,697.72,700.08
2011-09-12 9:30,705.58,705.58,696.47,697.85
2011-09-09 16:15,705.85,705.85,705.85,705.85
2011-09-09 16:00,705.85,705.85,705.85,705.85
2011-09-09 15:45,705.83,706.73,705.81,705.95
2011-09-09 15:30,704.18,706.69,704.18,706.51
2011-09-09 15:15,706.08,706.45,704.05,704.05
2011-09-09 15:00,706.74,707.44,705.96,706.09
2011-09-09 14:45,707.8,707.89,706.8,706.98
2011-09-09 14:30,708.03,708.16,707.08,707.92
2011-09-09 14:15,708.85,709.28,708.04,708.04
2011-09-09 14:00,709.68,710.2,708.73,708.87
2011-09-09 13:45,710.58,710.58,709.58,709.66
2011-09-09 13:30,710.63,710.75,710.12,710.57
2011-09-09 13:15,711.55,712.05,709.98,710.52
2011-09-09 13:00,710.89,711.46,710.02,711.45
2011-09-09 12:45,709.52,711.26,709.32,710.85
2011-09-09 12:30,711.69,711.71,709.15,709.42
2011-09-09 12:15,709.49,711.94,709.49,711.57
2011-09-09 12:00,711.5,711.5,709.46,709.5
2011-09-09 11:45,712.39,712.42,710.35,711.72
2011-09-09 11:30,714.84,715.26,712.19,712.35
2011-09-09 11:15,717.35,717.35,714.02,714.84
2011-09-09 11:00,719.01,719.29,717.53,717.6
2011-09-09 10:45,719.9,720.32,718.93,718.95
2011-09-09 10:30,720.71,721.25,719.48,720.18
2011-09-09 10:15,718.15,720.54,718.13,720.54
2011-09-09 10:00,718.96,719.55,718.32,718.32
2011-09-09 9:45,716.5,719.32,716.5,718.81
2011-09-09 9:30,723.96,723.96,716.12,717.17
2011-09-08 16:15,723.96,723.96,723.96,723.96
2011-09-08 16:00,723.96,723.96,723.96,723.96
2011-09-08 15:45,724.9,724.92,723.14,723.14
2011-09-08 15:30,724.68,725.08,723.95,724.88
2011-09-08 15:15,723.36,724.73,723.03,724.73
2011-09-08 15:00,724.63,724.68,723.31,723.36
2011-09-08 14:45,724.81,724.81,724.04,724.58
2011-09-08 14:30,724.59,725.03,724.22,724.77
2011-09-08 14:15,724.96,725.2,724.15,724.67
2011-09-08 14:00,723.92,724.95,723.48,724.89
2011-09-08 13:45,723.58,724.02,722.71,724.02
2011-09-08 13:30,725.5,725.72,723.39,723.51
2011-09-08 13:15,725.56,725.78,724.83,725.09
2011-09-08 13:00,726.56,726.81,725.6,725.6
2011-09-08 12:45,726.17,726.65,725.72,726.53
2011-09-08 12:30,726.42,726.61,725.66,726.24
2011-09-08 12:15,726.52,727.03,726.07,726.39
2011-09-08 12:00,725.57,727.01,724.96,726.61
2011-09-08 11:45,727.88,727.88,725.43,725.74
2011-09-08 11:30,727.06,728.18,726.82,727.87
2011-09-08 11:15,727.51,727.51,726.8,727.22
2011-09-08 11:00,727.27,727.83,726.94,727.48
2011-09-08 10:45,726.11,727.5,725.5,727.37
2011-09-08 10:30,725.43,726.55,725.13,726.09
2011-09-08 10:15,724.69,725.82,724.09,725.34
2011-09-08 10:00,723.27,724.9,722.54,724.51
2011-09-08 9:45,726.01,726.01,723.01,723.56
2011-09-08 9:30,726.49,727.2,722.95,726.36
2011-09-07 16:15,726.55,726.55,726.55,726.55
2011-09-07 16:00,726.55,726.55,726.55,726.55
2011-09-07 15:45,725.59,726.66,725.09,726.64
2011-09-07 15:30,725.03,726.09,724.37,725.7
2011-09-07 15:15,724.83,725.04,724.18,725.03
2011-09-07 15:00,725.67,725.69,724.49,724.88
2011-09-07 14:45,725.9,726.25,725.63,725.68
2011-09-07 14:30,725.62,726,725.44,725.85
2011-09-07 14:15,724.83,725.61,724.51,725.55
2011-09-07 14:00,724.52,724.92,724.17,724.69
2011-09-07 13:45,723.41,724.88,723.33,724.67
2011-09-07 13:30,724.46,724.48,723.41,723.41
2011-09-07 13:15,725.09,725.28,724.42,724.45
2011-09-07 13:00,725.05,725.45,724.85,725.06
2011-09-07 12:45,724.86,725.38,724.69,725.18
2011-09-07 12:30,724.48,725.24,724.48,724.9
2011-09-07 12:15,724.42,724.43,723.91,724.33
2011-09-07 12:00,724.98,724.98,723.95,724.48
2011-09-07 11:45,722.41,724.95,722.41,724.88
2011-09-07 11:30,723.43,723.44,722.02,722.37
2011-09-07 11:15,721.29,723.54,721.18,723.39
2011-09-07 11:00,720.54,721.21,719.87,721.21
2011-09-07 10:45,718.58,720.88,718.13,720.88
2011-09-07 10:30,718.23,719.1,718.15,718.55
2011-09-07 10:15,718.64,718.76,717.73,718.31
2011-09-07 10:00,718.77,719.3,717.62,718.84
2011-09-07 9:45,718.49,718.87,717.38,718.78
2011-09-07 9:30,714.84,718.5,714.84,718.5
2011-09-06 16:15,715.01,715.01,715.01,715.01
2011-09-06 16:00,715.01,715.01,715.01,715.01
2011-09-06 15:45,713.35,715.18,712.92,715.18
2011-09-06 15:30,711.28,713.49,710.83,713.49
2011-09-06 15:15,709.71,711.98,709.62,711.42
2011-09-06 15:00,711.43,711.43,709.79,709.81
2011-09-06 14:45,711.54,711.57,710.56,711.4
2011-09-06 14:30,712.27,712.27,711.12,711.54
2011-09-06 14:15,710.83,712.53,710.83,712.3
2011-09-06 14:00,709.56,710.67,708.94,710.67
2011-09-06 13:45,708.85,709.7,708.68,709.58
2011-09-06 13:30,707.67,708.76,707.33,708.76
2011-09-06 13:15,707.5,708.4,707.5,707.77
2011-09-06 13:00,708.12,708.12,707.15,707.48
2011-09-06 12:45,708.6,708.68,707.82,708.13
2011-09-06 12:30,709.44,709.72,708.68,708.78
2011-09-06 12:15,708.87,709.71,708.64,709.51
2011-09-06 12:00,708.71,709.21,708.42,708.89
2011-09-06 11:45,708.12,708.93,707.83,708.48
2011-09-06 11:30,707.69,708.52,707.37,708.06
2011-09-06 11:15,708.44,708.92,706.26,707.29
2011-09-06 11:00,707.96,709.13,707.27,708.47
2011-09-06 10:45,707.03,708.5,706.78,708.05
2011-09-06 10:30,706.22,707.13,705.59,707.12
2011-09-06 10:15,706.59,707.45,706.35,706.35
2011-09-06 10:00,705.87,707.64,704.72,706.55
2011-09-06 9:45,705.61,705.83,702.95,705.29
2011-09-06 9:30,718.92,718.92,705.82,706.05
2011-09-02 16:15,719.05,719.05,719.05,719.05
2011-09-02 16:00,719.05,719.05,719.05,719.05
2011-09-02 15:45,719.42,719.42,718.39,718.98
2011-09-02 15:30,718.18,719.75,718.17,719.49
2011-09-02 15:15,716.37,718.07,716.23,718.07
2011-09-02 15:00,716.84,717,716.05,716.6
2011-09-02 14:45,717.28,717.51,716.26,716.67
2011-09-02 14:30,718.45,718.45,717.08,717.27
2011-09-02 14:15,718.58,718.8,717.96,718.57
2011-09-02 14:00,720.25,720.31,718.34,718.6
2011-09-02 13:45,720.03,721.06,719.95,720.32
2011-09-02 13:30,720.26,720.78,720.04,720.04
2011-09-02 13:15,720.74,720.82,720.17,720.23
2011-09-02 13:00,721.28,721.29,720.7,720.76
2011-09-02 12:45,721.2,721.59,720.89,720.89
2011-09-02 12:30,721.81,721.81,720.82,721.15
2011-09-02 12:15,722.85,723,721.83,721.95
2011-09-02 12:00,722.63,723.18,722.28,722.87
2011-09-02 11:45,722.49,723.22,722.29,722.49
2011-09-02 11:30,721.35,722.65,721.23,722.47
2011-09-02 11:15,720.18,721.62,720.06,721.62
2011-09-02 11:00,718.79,720.96,718.61,720.22
2011-09-02 10:45,719.95,720.25,717.83,718.81
2011-09-02 10:30,722.21,722.27,719.56,719.72
2011-09-02 10:15,721.83,724.03,721.18,722.56
2011-09-02 10:00,721.37,722.78,720.43,721.8
2011-09-02 9:45,719.1,721.99,719.1,721.45
2011-09-02 9:30,724.08,724.08,715.73,719.02
2011-09-01 16:15,725.21,725.21,725.21,725.21
2011-09-01 16:00,725.21,725.21,725.21,725.21
2011-09-01 15:45,724.7,725.29,724.46,724.96
2011-09-01 15:30,726.92,726.92,724.4,724.64
2011-09-01 15:15,727.58,728.23,727.22,727.35
2011-09-01 15:00,727.89,727.89,727.24,727.58
2011-09-01 14:45,728.94,729,727.77,727.91
2011-09-01 14:30,729.48,729.85,728.9,729.01
2011-09-01 14:15,728.71,729.37,728.43,729.37
2011-09-01 14:00,728.34,728.91,727.82,728.66
2011-09-01 13:45,728.75,729.38,728.42,728.5
2011-09-01 13:30,729.71,729.76,728.51,728.74
2011-09-01 13:15,730,730.07,729.05,729.85
2011-09-01 13:00,730.08,730.08,729.43,730.07
2011-09-01 12:45,730.7,730.7,730.01,730.21
2011-09-01 12:30,730.89,730.92,730.35,730.74
